"Name","School","lat","lon","PLZ","Location","School.Type","Board","Board.Type","District","Admin","AGS","AGS.Name","Großstadtregionaler.Einzugsbereich","Stadt.und.Gemeindetyp","BBSR.Mittelbereiche","RegioStar2","RegioStar5","RegioStar7","RegioStar17","Raumtyp","Wachsen.Schrumpfen"
"Staatliche Grundschule Berga",13048,50.7502000083915,12.1608699728553,7980,"Berga/Elster","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076004,"Berga/Elster, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Brahmenau",12827,50.9226100151067,12.1546400395011,7554,"Brahmenau","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076008,"Brahmenau","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Freie Gemeinschaftsschule Elstertal Greiz",75940,50.6610199951851,12.2095000148795,7973,"Greiz","Thüringer Gemeinschaftsschule","Kultur- und Schulverein ""Mandala"" e.V.","in freier Trägerschaft","Greiz","Staatliches Schulamt Ostthüringen",16076022,"Greiz, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Greiz","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliches regionales Förderzentrum ""Friedrich Fröbel"" Greiz",30594,50.6589000023244,12.1981199887572,7973,"Greiz","Förderschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076022,"Greiz, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Greiz","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Mittelstadt","peripher","schrumpfend"
"Diakonieverein Carolinenfeld e.V., Regionales Förderzentrum Förderschwerpunkt Geistige Entwicklung",70288,50.643839985432,12.1798500382248,7973,"Greiz","Förderschule","Diakonieverein Carolinenfeld e.V.","in freier Trägerschaft","Greiz","Staatliches Schulamt Ostthüringen",16076022,"Greiz, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Greiz","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule ""Johann Wolfgang Goethe"" Greiz",12824,50.6589000023244,12.1981199887572,7973,"Greiz","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076022,"Greiz, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Greiz","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule Greiz-Pohlitz",12927,50.6596799803244,12.2128999662646,7973,"Greiz","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076022,"Greiz, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Greiz","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule ""Gotthold Ephraim Lessing"" Greiz",12837,50.6517700202073,12.1968200393938,7973,"Greiz","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076022,"Greiz, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Greiz","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule Greiz-Irchwitz",12870,50.646629985723,12.2163399831468,7973,"Greiz","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076022,"Greiz, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Greiz","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule Hohenleuben",18367,50.709569990034,12.053910015176,7958,"Hohenleuben","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076029,"Hohenleuben, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Zeulenroda-Triebes","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Staatliche Grundschule Naitschau",12914,50.6554099873898,12.1046099681894,7957,"Langenwetzendorf","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076039,"Langenwetzendorf","nicht zu Großstadtregion gehörend","Landgemeinde","Zeulenroda-Triebes","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Staatliche Grundschule Münchenbernsdorf",12237,50.8208436242555,11.9332445952027,7589,"Münchenbernsdorf","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076049,"Münchenbernsdorf, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","keine eindeutige Entwicklungsrichtung"
"Staatliche Grundschule Ronneburg",12284,50.8651299825241,12.1899600383779,7580,"Ronneburg","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076061,"Ronneburg, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","zentral","wachsend"
"Staatliche Grundschule Rückersdorf",12300,50.8214399827744,12.2176100091159,7580,"Rückersdorf","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076062,"Rückersdorf","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Comenius-Schule Staatliches regionales Förderzentrum Weida, Förderschwerpunkt Lernen",30469,50.7774400202453,12.0621699616603,7570,"Weida","Förderschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076079,"Weida, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Gera","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Staatliche Grundschule Weida-Liebsdorf",12357,50.7719100177157,12.0369599629366,7570,"Weida","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076079,"Weida, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Gera","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Staatliche Grundschule ""Osterburg"" Weida",12344,50.7774400202453,12.0621699616603,7570,"Weida","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076079,"Weida, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Gera","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Staatliche Grundschule Hohenölsen",12374,50.7373300151608,12.0830900185197,7570,"Weida","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076079,"Weida, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Gera","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Schule an der Weida, Förderschule zur individuellen Lebensbewältigung",70261,50.7697600176417,12.0600800179225,7570,"Weida","Förderschule","Lebenshilfe für Menschen mit geistiger Behinderung Greiz/Zeulenroda gGmbH","in freier Trägerschaft","Greiz","Staatliches Schulamt Ostthüringen",16076079,"Weida, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Gera","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Gebrüder-Grimm-Grundschule Staatliche Grundschule Wünschendorf",12360,50.7939400061937,12.1019700039653,7570,"Wünschendorf/Elster","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076084,"Wünschendorf/Elster","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Rötlein-Grundschule Zeulenroda Staatliche Grundschule",18443,50.6563599922957,11.9816000070337,7937,"Zeulenroda-Triebes","Grundschule","Stadtverwaltung Zeulenroda-Triebes","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076087,"Zeulenroda-Triebes, Stadt","nicht zu Großstadtregion gehörend","Größere Kleinstadt","Zeulenroda-Triebes","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Staatliche Grundschule Triebes",18396,50.6869300085525,12.0152599699866,7950,"Zeulenroda-Triebes","Grundschule","Stadtverwaltung Zeulenroda-Triebes","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076087,"Zeulenroda-Triebes, Stadt","nicht zu Großstadtregion gehörend","Größere Kleinstadt","Zeulenroda-Triebes","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Pestalozzischule Staatliches regionales Förderzentrum Zeulenroda",31793,50.6496799926505,11.9920600354635,7937,"Zeulenroda-Triebes","Förderschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076087,"Zeulenroda-Triebes, Stadt","nicht zu Großstadtregion gehörend","Größere Kleinstadt","Zeulenroda-Triebes","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Friedrich-Reimann-Grundschule Zeulenroda Staatliche Grundschule",18397,50.6521299810391,11.9927999898758,7937,"Zeulenroda-Triebes","Grundschule","Stadtverwaltung Zeulenroda-Triebes","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076087,"Zeulenroda-Triebes, Stadt","nicht zu Großstadtregion gehörend","Größere Kleinstadt","Zeulenroda-Triebes","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Periphere ländliche Region - Verstädterter Raum","peripher","schrumpfend"
"Staatliche Grundschule Frießnitz",12390,50.7791000142596,11.9939499869915,7570,"Harth-Pöllnitz","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076088,"Harth-Pöllnitz","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Staatliche Grundschule ""Am Erlbach"" Kraftsdorf",12224,50.8787900120387,11.9534399974874,7586,"Kraftsdorf","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076089,"Kraftsdorf","nicht zu Großstadtregion gehörend","Landgemeinde","Gera","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","schrumpfend"
"Staatliche Grundschule Auma",18337,50.6955399833133,11.9050400387054,7955,"Auma-Weidatal","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076092,"Auma-Weidatal, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Zeulenroda-Triebes","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Mohlsdorf",13078,50.6725299827161,12.2627000381531,7987,"Mohlsdorf-Teichwolframsdorf","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076093,"Mohlsdorf-Teichwolframsdorf","nicht zu Großstadtregion gehörend","Landgemeinde","Greiz","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule Teichwolframsdorf",13125,50.7180600197604,12.2405200136083,7987,"Mohlsdorf-Teichwolframsdorf","Grundschule","Landratsamt Greiz","staatlich","Greiz","Staatliches Schulamt Ostthüringen",16076093,"Mohlsdorf-Teichwolframsdorf","nicht zu Großstadtregion gehörend","Landgemeinde","Greiz","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
"Martin-Luther-Schule Staatliche Grundschule Altenburg, ""Umweltschule in Europa - Internationale Agenda 21 Schule""",10091,50.9844400039802,12.4372499866585,4600,"Altenburg","Grundschule","Stadtverwaltung Altenburg","staatlich","Altenburger Land","Staatliches Schulamt Ostthüringen",16077001,"Altenburg, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Altenburg","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","zentral","schrumpfend"
"Regenbogenschule Altenburg Staatliches regionales Förderzentrum, Förderschwerpunkt geistige Entwicklung",30019,51.0036299941147,12.4308300355593,4600,"Altenburg","Förderschule","Landratsamt Altenburger Land","staatlich","Altenburger Land","Staatliches Schulamt Ostthüringen",16077001,"Altenburg, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Altenburg","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","zentral","schrumpfend"
"Freie Integrative Grundschule Känguru",76268,50.9577899942909,12.4574699869647,4600,"Altenburg","Grundschule","Känguru- Lern- und Spielräume e.V.","in freier Trägerschaft","Altenburger Land","Staatliches Schulamt Ostthüringen",16077001,"Altenburg, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Altenburg","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","zentral","schrumpfend"
"Wilhelm-Busch-Schule Altenburg Staatliche Grundschule",10028,51.0004799910823,12.423989983473,4600,"Altenburg","Grundschule","Stadtverwaltung Altenburg","staatlich","Altenburger Land","Staatliches Schulamt Ostthüringen",16077001,"Altenburg, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Altenburg","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","zentral","schrumpfend"
"Staatliches regionales Förderzentrum ""Erich Kästner"" Altenburg",30010,51.0006099944006,12.4210900126123,4600,"Altenburg","Förderschule","Landratsamt Altenburger Land","staatlich","Altenburger Land","Staatliches Schulamt Ostthüringen",16077001,"Altenburg, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Altenburg","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","zentral","schrumpfend"
"Freie Grundschule Altenburg",76189,50.9911800180521,12.429990001223,4600,"Altenburg","Grundschule","Rahn Dittrich Group  / gemeinnützige Schulgesellschaft mbH","in freier Trägerschaft","Altenburger Land","Staatliches Schulamt Ostthüringen",16077001,"Altenburg, Stadt","nicht zu Großstadtregion gehörend","Mittelstadt","Altenburg","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","zentral","schrumpfend"
